Connection;Size;Arrive_Time;Holdtime;Release_Time;Source;Target;allocated
155,1200,0.3198672999974599,1.4429862822639665,1.7628535822614264,3,11,0
155,1200,0.3198672999974599,1.4429862822639665,1.7628535822614264,3,11,0
156,120,0.3200769886624384,0.7996969424911986,1.119773931153637,10,11,1
157,480,0.32071305162914315,0.0817174855416641,0.40243053717080723,7,-1,0
157,480,0.32071305162914315,0.0817174855416641,0.40243053717080723,7,-1,0
157,480,0.32071305162914315,0.0817174855416641,0.40243053717080723,7,-1,0
158,240,0.3290009497305025,2.1013854862164334,2.430386435946936,5,7,1
159,120,0.32993093061223755,2.407556000659815,2.7374869312720524,0,12,1
160,1200,0.3330625747271066,1.937353362064841,2.270415936791948,0,6,1
161,480,0.33410852662708523,0.3591944148358084,0.6933029414628936,5,4,1
162,48,0.3345485104657194,0.983205331622151,1.3177538420878703,6,11,1
163,1200,0.334834232791998,0.2509618826104075,0.5857961154024055,4,-1,1
164,120,0.34705088979221665,0.9076507655561011,1.2547016553483177,7,1,1
165,1200,0.3471263085237487,1.7521502376128686,2.0992765461366174,1,0,1
166,480,0.34823103857640914,1.5241168850470284,1.8723479236234375,-1,0,1
167,240,0.34970689312328634,1.796257095647408,2.1459639887706943,5,-1,1
168,240,0.3526091326849412,1.3018104954658833,1.6544196281508246,12,7,1
169,480,0.35507856634825896,5.697656956654797,6.052735523003056,12,7,1
170,240,0.35940949866889393,1.821573496493916,2.18098299516281,4,12,1
171,1200,0.3618551919498348,0.2767731717630379,0.6386283637128727,0,2,1
172,120,0.3640073754143107,4.848072631369099,5.21208000678341,0,2,1
173,1200,0.3647684589550459,0.7420073919523535,1.1067758509073995,2,5,1
174,1200,0.36740116425947233,0.13820592137175225,0.5056070856312246,0,10,0
174,1200,0.36740116425947233,0.13820592137175225,0.5056070856312246,0,10,0
174,1200,0.36740116425947233,0.13820592137175225,0.5056070856312246,0,10,0
175,120,0.36786963767148423,0.02071078539807982,0.38858042306956403,1,5,1
176,48,0.3703946048962192,0.6116073062444116,0.9820019111406308,-1,12,1
177,480,0.3738718010122361,0.7732943152727576,1.1471661162849938,0,6,1
178,120,0.3758615016354602,2.5227451366060087,2.898606638241469,4,9,1
179,480,0.3784073371395937,0.889338935433619,1.2677462725732127,8,3,1
180,48,0.3797589058053944,0.44744210719288896,0.8272010129982834,10,9,1
181,480,0.3802962475770664,1.378279770011823,1.7585760175888894,5,6,1
182,120,0.3805759069837318,0.6549353449856372,1.035511251969369,10,12,1
183,480,0.38237528942902566,1.3064002418783416,1.6887755313073671,3,5,1
184,120,0.38665754799167157,4.1758151612738645,4.562472709265536,11,-1,1
185,120,0.38909997436225296,0.8069747768252958,1.196074751187549,5,1,1
186,480,0.39006841154259314,1.7718741864709493,2.1619425980135425,6,3,1
187,48,0.3904636884140061,4.416408421840332,4.806872110254338,3,5,1
188,120,0.3951212627065284,0.4755195345333394,0.8706407972398678,5,10,1
189,240,0.402320517457559,3.946865503274134,4.349186020731693,0,5,1
190,48,0.40319812505934605,1.1513549535217686,1.5545530785811148,3,8,1
191,48,0.40808953470659104,0.25082102146800045,0.6589105561745915,11,6,1
192,48,0.40995699396075375,2.8826279968103687,3.2925849907711227,5,12,1
193,48,0.4166420010359916,1.3714078023384615,1.7880498033744532,9,3,1
194,1200,0.4178688265661717,3.0293707513597816,3.4472395779259535,9,-1,0
194,1200,0.4178688265661717,3.0293707513597816,3.4472395779259535,9,-1,0
194,1200,0.4178688265661717,3.0293707513597816,3.4472395779259535,9,-1,0
195,480,0.4208132919897326,2.1575839741961254,2.578397266185858,-1,9,0
195,480,0.4208132919897326,2.1575839741961254,2.578397266185858,-1,9,0
195,480,0.4208132919897326,2.1575839741961254,2.578397266185858,-1,9,0
196,48,0.42442331736163497,0.05719423091561263,0.4816175482772476,4,9,1
197,1200,0.43010290145995994,1.4418207307545905,1.8719236322145505,5,1,0
197,1200,0.43010290145995994,1.4418207307545905,1.8719236322145505,5,1,0
197,1200,0.43010290145995994,1.4418207307545905,1.8719236322145505,5,1,0
198,48,0.43157289065091375,0.22127899168153484,0.6528518823324486,8,9,1
199,48,0.4317996814871723,2.228683484882693,2.660483166369865,3,-1,1
200,240,0.43412252938078194,2.0104867728461784,2.44460930222696,4,10,1
201,1200,0.43503636289304703,0.6911234899675189,1.126159852860566,7,3,1
202,1200,0.435460605990459,1.61135557478449,2.046816180774949,5,1,0
202,1200,0.435460605990459,1.61135557478449,2.046816180774949,5,1,0
202,1200,0.435460605990459,1.61135557478449,2.046816180774949,5,1,0
203,48,0.43791124071932097,0.6211958256212553,1.0591070663405762,5,2,1
204,480,0.44432227766833093,1.395945812261934,1.8402680899302648,6,-1,1
205,480,0.44695060972148914,1.6248514289847766,2.0718020387062657,2,8,1
206,48,0.4507860618904524,0.8556900077537288,1.3064760696441813,12,9,1
207,120,0.45211237630463985,2.6142307613466595,3.0663431376512995,9,6,1
208,480,0.45492557698832464,1.6552056242559083,2.110131201244233,6,7,1
209,480,0.45541976469227596,4.6082869636657495,5.063706728358025,12,3,1
210,480,0.45709181093499307,1.7253432680161984,2.1824350789511913,1,7,1
211,48,0.4573016230923561,0.6989668372447699,1.156268460337126,7,10,1
212,48,0.4616419690949891,0.4373497699984772,0.8989917390934663,10,3,1
213,240,0.4634543275029185,1.9415950732505622,2.4050494007534806,7,6,1
214,1200,0.4637157882834772,1.29691743935427,1.7606332276377472,11,-1,0
214,1200,0.4637157882834772,1.29691743935427,1.7606332276377472,11,-1,0
214,1200,0.4637157882834772,1.29691743935427,1.7606332276377472,11,-1,0
215,240,0.46438758155159804,0.8348266456696324,1.2992142272212304,11,6,1
216,120,0.4653840604110241,2.5052867599178157,2.9706708203288397,11,3,1
217,480,0.4683349314435794,6.704299238993412,7.172634170436992,0,6,1
218,1200,0.46999576637178536,1.9435025975133993,2.413498363885185,4,10,1
219,48,0.4708611518542756,0.21740422103201523,0.6882653728862909,11,3,1
220,480,0.4735805608383481,0.5423187858572689,1.015899346695617,10,4,1
221,120,0.47476163001909766,1.864130770814381,2.338892400833479,12,6,1
222,1200,0.47967020759684637,1.2339718411029743,1.7136420486998207,11,0,0
222,1200,0.47967020759684637,1.2339718411029743,1.7136420486998207,11,0,0
222,1200,0.47967020759684637,1.2339718411029743,1.7136420486998207,11,0,0
223,48,0.4800767687013847,0.19300283924095962,0.6730796079423443,2,10,1
224,240,0.48229203991206365,2.1286851651056224,2.610977205017686,8,10,1
225,480,0.4850640436807211,1.9893909715156632,2.4744550151963844,4,6,1
226,120,0.48557037016788923,0.45237956736751805,0.9379499375354072,0,12,1
227,480,0.49005226009206676,2.156312082396773,2.64636434248884,9,1,0
227,480,0.49005226009206676,2.156312082396773,2.64636434248884,9,1,0
227,480,0.49005226009206676,2.156312082396773,2.64636434248884,9,1,0
228,240,0.49423241754606095,1.7676236550194169,2.261856072565478,8,4,1
229,240,0.49534759601060274,0.9560820932447169,1.4514296892553196,3,9,1
230,240,0.49593027345123636,1.2700751357756714,1.7660054092269077,10,12,1
231,480,0.49638247697634597,1.584489969008044,2.08087244598439,4,5,1
232,120,0.49658678871738293,2.5515464548651368,3.0481332435825195,-1,7,1
233,480,0.49970486404851344,0.6385900795391177,1.1382949435876313,5,3,1
234,1200,0.50279734427519,4.215715753675955,4.718513097951145,11,0,0
234,1200,0.50279734427519,4.215715753675955,4.718513097951145,11,0,0
234,1200,0.50279734427519,4.215715753675955,4.718513097951145,11,0,0
235,120,0.5029609785334382,0.3453967259635855,0.8483577044970237,7,4,1
236,48,0.5033017188722351,0.2141564479492725,0.7174581668215075,6,2,1
237,240,0.5035466507430879,0.8053246091579669,1.3088712599010548,0,1,1
238,120,0.5057524176951297,0.2450410651043179,0.7507934827994476,2,11,1
239,48,0.5067889428431395,0.8298138574990792,1.3366028003422188,1,-1,1
240,480,0.510372607868847,4.025094116804098,4.535466724672945,5,7,1
241,120,0.5121025470596723,7.324662383999861,7.836764931059534,-1,8,1
242,240,0.5180177837352653,1.66147356814639,2.179491351881655,5,4,1
243,480,0.5202709713183546,3.0653106407251416,3.5855816120434962,11,2,1
244,240,0.5220633702540938,0.7130284658155143,1.235091836069608,0,9,1
245,240,0.5226244793935101,0.21034456735877827,0.7329690467522884,12,7,1
246,120,0.5230119172765141,2.165709427521432,2.6887213447979463,1,12,1
247,240,0.5261799450826974,0.06442829528709265,0.5906082403697901,12,2,1
248,120,0.5291418591941901,0.4260093860813913,0.9551512452755814,0,7,1
249,240,0.536739797169041,0.40596340723945956,0.9427032044085005,2,8,1
250,1200,0.5367923045938854,1.8203681603049855,2.357160464898871,6,8,0
250,1200,0.5367923045938854,1.8203681603049855,2.357160464898871,6,8,1
251,240,0.5370201940377242,1.3669283711583549,1.903948565196079,1,6,0
251,240,0.5370201940377242,1.3669283711583549,1.903948565196079,1,6,0
251,240,0.5370201940377242,1.3669283711583549,1.903948565196079,1,6,0
252,48,0.5373716931910958,0.69493743662543,1.2323091298165259,9,7,1
253,480,0.5377402792660446,0.6614918868357171,1.1992321661017618,9,-1,0
253,480,0.5377402792660446,0.6614918868357171,1.1992321661017618,9,-1,0
253,480,0.5377402792660446,0.6614918868357171,1.1992321661017618,9,-1,0
254,240,0.5380339894162144,0.924303081833358,1.4623370712495722,12,-1,0
254,240,0.5380339894162144,0.924303081833358,1.4623370712495722,12,-1,0
254,240,0.5380339894162144,0.924303081833358,1.4623370712495722,12,-1,0
255,48,0.5401653691360252,1.8184731868876065,2.3586385560236316,3,4,1
256,1200,0.5424149006943043,0.02574823288695324,0.5681631335812576,4,3,1
257,120,0.5483616935921839,0.8391591122397344,1.3875208058319184,9,3,1
258,48,0.5493702560982943,0.6034986726645367,1.1528689287628309,12,11,1
259,240,0.5494229562144484,0.007993213498758079,0.5574161697132064,9,10,1
260,120,0.5495100381713722,0.530927190760741,1.0804372289321131,0,10,1
261,240,0.5496388391476198,4.792416293528754,5.342055132676374,9,0,1
262,240,0.5520562518567549,1.6102478052674902,2.162304057124245,0,12,0
262,240,0.5520562518567549,1.6102478052674902,2.162304057124245,0,12,0
262,240,0.5520562518567549,1.6102478052674902,2.162304057124245,0,12,0
263,1200,0.5563949060741002,1.8820091412288258,2.4384040473029263,7,12,1
264,48,0.5574041352132021,1.9315420142941546,2.4889461495073566,6,4,1
265,48,0.5608730311617971,1.5321646872276655,2.0930377183894624,7,5,1
266,48,0.5664621581850546,3.0715625916243,3.6380247498093548,9,4,1
267,120,0.5686228998063743,0.5479636159456073,1.1165865157519814,1,12,1
268,48,0.569545447123202,0.6423570939094504,1.2119025410326523,2,6,1
269,480,0.5701044057171651,2.1714045195721434,2.741508925289309,1,9,0
269,480,0.5701044057171651,2.1714045195721434,2.741508925289309,1,9,0
269,480,0.5701044057171651,2.1714045195721434,2.741508925289309,1,9,0
270,1200,0.5741101462554036,1.0821139310683923,1.6562240773237957,0,3,1
271,240,0.5750828266496525,1.504769969431372,2.0798527960810245,7,-1,0
271,240,0.5750828266496525,1.504769969431372,2.0798527960810245,7,-1,0
271,240,0.5750828266496525,1.504769969431372,2.0798527960810245,7,-1,0
272,480,0.5765501109027651,1.4145812339826902,1.9911313448854553,0,6,1
273,120,0.5815424937122073,0.4897236627367183,1.0712661564489256,1,8,1
274,120,0.5815900199554942,0.9758473768189566,1.5574373967744508,5,-1,1
275,240,0.5820171189389681,1.2128024405095696,1.7948195594485377,11,2,1
276,48,0.5834178797210201,0.327880315578155,0.9112981952991751,1,0,1
277,480,0.5862275459275403,6.3087491516239735,6.894976697551514,8,3,1
278,48,0.5884361238380736,0.0063386665462959145,0.5947747903843695,7,3,1
279,120,0.5926497347787753,3.933237371829283,4.525887106608058,8,10,1
280,480,0.5926760453732354,0.5717651834110149,1.1644412287842503,-1,7,0
280,480,0.5926760453732354,0.5717651834110149,1.1644412287842503,-1,7,0
280,480,0.5926760453732354,0.5717651834110149,1.1644412287842503,-1,7,0
281,120,0.593789016123231,1.5265489633341045,2.1203379794573354,2,-1,1
282,240,0.5960464145460691,0.7680621266043908,1.3641085411504599,0,2,1
283,240,0.598285200743734,2.405901386692088,3.0041865874358225,2,9,1
284,480,0.5994027132895872,3.830807759334192,4.430210472623779,1,6,0
284,480,0.5994027132895872,3.830807759334192,4.430210472623779,1,6,0
284,480,0.5994027132895872,3.830807759334192,4.430210472623779,1,6,0
285,240,0.6000840312266443,0.9127961607470854,1.5128801919737298,2,11,1
286,48,0.6036872208277735,1.4242047484742442,2.0278919693020176,0,2,1
287,120,0.6068372456682106,0.1081042897587162,0.7149415354269268,-1,11,1
288,48,0.6120032124837921,0.47795239492220176,1.0899556074059937,11,5,1
289,1200,0.6122416670193616,0.46577887907561855,1.07802054609498,9,5,1
290,480,0.6154826295927346,4.126933418189055,4.74241604778179,5,4,1
291,48,0.6155180654924273,3.226223905553136,3.8417419710455634,12,10,1
292,480,0.6205497142445998,0.41904976702996943,1.0395994812745692,-1,10,0
292,480,0.6205497142445998,0.41904976702996943,1.0395994812745692,-1,10,0
292,480,0.6205497142445998,0.41904976702996943,1.0395994812745692,-1,10,0
293,120,0.6210888786795365,0.6573123401835054,1.278401218863042,8,5,1
294,240,0.6215269810418989,0.6611759592276911,1.28270294026959,8,10,1
295,480,0.6219447280651276,0.7816919304368404,1.403636658501968,12,8,1
296,480,0.6228270177113497,0.3145775920641474,0.9374046097754971,10,12,1
297,120,0.6243647965844029,1.1142983298098859,1.7386631263942887,6,5,1
298,48,0.626991035674388,0.15086597861175463,0.7778570142861426,0,12,1
299,1200,0.6286588362152428,0.619006818164176,1.2476656543794187,-1,10,0
299,1200,0.6286588362152428,0.619006818164176,1.2476656543794187,-1,10,0
299,1200,0.6286588362152428,0.619006818164176,1.2476656543794187,-1,10,0
300,480,0.6306752699058314,0.1264177535751162,0.7570930234809476,8,4,1
301,120,0.6328008420503299,1.0897947115657967,1.7225955536161266,3,12,1
302,240,0.637510197853131,2.1970576172479115,2.8345678151010425,12,10,1
303,480,0.6426043788734557,3.1123746496783844,3.75497902855184,12,8,1
304,240,0.6500458293466368,1.2485805486159518,1.8986263779625885,5,9,1
305,120,0.6544626820649182,2.7443309645417986,3.398793646606717,0,7,0
305,120,0.6544626820649182,2.7443309645417986,3.398793646606717,0,7,1
306,1200,0.6605427385939908,3.6390138391605418,4.299556577754533,10,12,1
307,480,0.6624729301871843,0.056152566205883436,0.7186254963930678,9,3,0
307,480,0.6624729301871843,0.056152566205883436,0.7186254963930678,9,3,1
